x,y
31.000000,89.000000
29.000000,91.000000
27.000000,91.000000
26.000000,92.000000
26.000000,95.000000
25.000000,96.000000
25.000000,98.000000
26.000000,99.000000
26.000000,100.000000
28.000000,102.000000
27.000000,103.000000
27.000000,104.000000
24.000000,107.000000
24.000000,109.000000
26.000000,111.000000
27.000000,110.000000
27.000000,109.000000
29.000000,107.000000
29.000000,106.000000
30.000000,105.000000
30.000000,104.000000
28.000000,102.000000
28.000000,101.000000
30.000000,99.000000
30.000000,98.000000
31.000000,97.000000
31.000000,95.000000
32.000000,94.000000
32.000000,92.000000
33.000000,91.000000
