x,y
60.000000,199.000000
59.000000,200.000000
59.000000,204.000000
57.000000,206.000000
55.000000,206.000000
54.000000,207.000000
54.000000,209.000000
51.000000,212.000000
51.000000,213.000000
52.000000,214.000000
53.000000,213.000000
56.000000,213.000000
58.000000,211.000000
58.000000,210.000000
61.000000,207.000000
61.000000,205.000000
64.000000,202.000000
67.000000,205.000000
67.000000,206.000000
65.000000,208.000000
64.000000,208.000000
63.000000,209.000000
63.000000,211.000000
62.000000,212.000000
63.000000,213.000000
67.000000,209.000000
68.000000,209.000000
70.000000,211.000000
71.000000,211.000000
72.000000,210.000000
73.000000,210.000000
74.000000,209.000000
74.000000,207.000000
72.000000,205.000000
72.000000,204.000000
71.000000,203.000000
70.000000,203.000000
69.000000,202.000000
66.000000,202.000000
63.000000,199.000000
