x,y
37.000000,85.000000
36.000000,86.000000
36.000000,87.000000
37.000000,88.000000
38.000000,88.000000
40.000000,90.000000
40.000000,91.000000
38.000000,93.000000
36.000000,93.000000
33.000000,96.000000
31.000000,94.000000
32.000000,93.000000
30.000000,91.000000
28.000000,91.000000
26.000000,93.000000
28.000000,95.000000
28.000000,96.000000
26.000000,98.000000
25.000000,98.000000
24.000000,99.000000
24.000000,103.000000
26.000000,105.000000
28.000000,103.000000
29.000000,103.000000
30.000000,102.000000
32.000000,102.000000
34.000000,104.000000
34.000000,106.000000
31.000000,109.000000
27.000000,109.000000
26.000000,110.000000
28.000000,112.000000
29.000000,112.000000
31.000000,114.000000
30.000000,115.000000
30.000000,116.000000
29.000000,117.000000
29.000000,118.000000
30.000000,119.000000
31.000000,119.000000
32.000000,118.000000
32.000000,117.000000
34.000000,115.000000
40.000000,115.000000
42.000000,113.000000
47.000000,113.000000
48.000000,112.000000
49.000000,112.000000
50.000000,111.000000
50.000000,110.000000
51.000000,109.000000
51.000000,108.000000
50.000000,107.000000
52.000000,105.000000
53.000000,105.000000
54.000000,104.000000
50.000000,100.000000
43.000000,100.000000
41.000000,98.000000
41.000000,97.000000
45.000000,93.000000
45.000000,92.000000
47.000000,90.000000
47.000000,89.000000
49.000000,87.000000
49.000000,86.000000
48.000000,85.000000
