x,y
158.000000,91.000000
155.000000,94.000000
154.000000,94.000000
152.000000,92.000000
150.000000,92.000000
149.000000,93.000000
149.000000,94.000000
150.000000,95.000000
150.000000,96.000000
151.000000,97.000000
151.000000,98.000000
152.000000,99.000000
153.000000,98.000000
153.000000,97.000000
155.000000,95.000000
157.000000,97.000000
157.000000,99.000000
156.000000,100.000000
156.000000,103.000000
157.000000,104.000000
158.000000,104.000000
159.000000,105.000000
161.000000,103.000000
161.000000,102.000000
160.000000,101.000000
160.000000,99.000000
159.000000,98.000000
159.000000,96.000000
160.000000,95.000000
160.000000,93.000000
