x,y
9.000000,194.000000
8.000000,195.000000
8.000000,201.000000
7.000000,202.000000
7.000000,203.000000
8.000000,204.000000
9.000000,204.000000
10.000000,205.000000
11.000000,205.000000
13.000000,207.000000
14.000000,207.000000
15.000000,208.000000
17.000000,208.000000
18.000000,209.000000
19.000000,209.000000
21.000000,207.000000
24.000000,207.000000
26.000000,209.000000
27.000000,209.000000
28.000000,210.000000
30.000000,208.000000
31.000000,208.000000
32.000000,207.000000
33.000000,207.000000
35.000000,209.000000
37.000000,209.000000
38.000000,208.000000
40.000000,208.000000
42.000000,210.000000
48.000000,210.000000
53.000000,215.000000
59.000000,215.000000
60.000000,214.000000
60.000000,212.000000
58.000000,210.000000
57.000000,210.000000
55.000000,208.000000
58.000000,205.000000
61.000000,205.000000
62.000000,206.000000
72.000000,206.000000
73.000000,205.000000
75.000000,207.000000
79.000000,207.000000
80.000000,208.000000
87.000000,208.000000
88.000000,209.000000
92.000000,209.000000
93.000000,210.000000
98.000000,210.000000
99.000000,209.000000
99.000000,208.000000
98.000000,207.000000
93.000000,207.000000
92.000000,206.000000
85.000000,206.000000
84.000000,205.000000
80.000000,205.000000
79.000000,204.000000
78.000000,204.000000
77.000000,205.000000
76.000000,205.000000
75.000000,204.000000
74.000000,205.000000
73.000000,205.000000
72.000000,204.000000
71.000000,204.000000
70.000000,203.000000
66.000000,203.000000
65.000000,202.000000
60.000000,202.000000
59.000000,201.000000
53.000000,201.000000
52.000000,200.000000
45.000000,200.000000
44.000000,199.000000
38.000000,199.000000
37.000000,198.000000
31.000000,198.000000
30.000000,197.000000
24.000000,197.000000
23.000000,196.000000
18.000000,196.000000
17.000000,195.000000
11.000000,195.000000
10.000000,194.000000
