x,y
113.000000,207.000000
112.000000,208.000000
111.000000,208.000000
110.000000,209.000000
110.000000,210.000000
111.000000,211.000000
111.000000,212.000000
112.000000,213.000000
112.000000,217.000000
107.000000,222.000000
108.000000,223.000000
108.000000,224.000000
110.000000,226.000000
110.000000,228.000000
111.000000,229.000000
111.000000,231.000000
112.000000,232.000000
112.000000,233.000000
113.000000,234.000000
113.000000,237.000000
114.000000,238.000000
114.000000,239.000000
115.000000,240.000000
115.000000,241.000000
116.000000,242.000000
116.000000,243.000000
119.000000,246.000000
122.000000,246.000000
124.000000,248.000000
121.000000,251.000000
121.000000,253.000000
122.000000,254.000000
122.000000,255.000000
133.000000,255.000000
133.000000,253.000000
131.000000,251.000000
131.000000,247.000000
130.000000,246.000000
130.000000,245.000000
129.000000,244.000000
131.000000,242.000000
132.000000,242.000000
135.000000,245.000000
135.000000,247.000000
136.000000,248.000000
142.000000,248.000000
143.000000,247.000000
143.000000,244.000000
142.000000,243.000000
142.000000,242.000000
140.000000,240.000000
139.000000,241.000000
138.000000,241.000000
136.000000,239.000000
136.000000,238.000000
134.000000,236.000000
131.000000,236.000000
128.000000,239.000000
126.000000,239.000000
124.000000,237.000000
124.000000,236.000000
121.000000,233.000000
121.000000,232.000000
120.000000,231.000000
120.000000,230.000000
119.000000,229.000000
119.000000,227.000000
118.000000,226.000000
118.000000,225.000000
117.000000,224.000000
117.000000,222.000000
116.000000,221.000000
116.000000,219.000000
115.000000,218.000000
115.000000,208.000000
114.000000,207.000000
