x,y
193.000000,98.000000
186.000000,105.000000
185.000000,104.000000
184.000000,104.000000
183.000000,103.000000
181.000000,103.000000
180.000000,102.000000
174.000000,102.000000
173.000000,103.000000
179.000000,109.000000
180.000000,109.000000
181.000000,110.000000
183.000000,110.000000
184.000000,111.000000
186.000000,111.000000
187.000000,110.000000
188.000000,110.000000
189.000000,109.000000
190.000000,109.000000
191.000000,108.000000
192.000000,108.000000
193.000000,109.000000
196.000000,109.000000
198.000000,111.000000
198.000000,112.000000
199.000000,113.000000
199.000000,117.000000
200.000000,118.000000
204.000000,118.000000
205.000000,117.000000
205.000000,115.000000
207.000000,113.000000
207.000000,112.000000
206.000000,111.000000
206.000000,110.000000
203.000000,107.000000
203.000000,104.000000
205.000000,102.000000
205.000000,101.000000
203.000000,99.000000
197.000000,99.000000
196.000000,98.000000
