x,y
0.000000,131.000000
0.000000,167.000000
1.000000,166.000000
1.000000,165.000000
2.000000,164.000000
2.000000,163.000000
7.000000,158.000000
10.000000,158.000000
12.000000,156.000000
12.000000,150.000000
13.000000,149.000000
13.000000,147.000000
14.000000,146.000000
14.000000,145.000000
15.000000,144.000000
13.000000,142.000000
5.000000,142.000000
3.000000,140.000000
6.000000,137.000000
6.000000,136.000000
5.000000,135.000000
5.000000,134.000000
3.000000,132.000000
2.000000,132.000000
1.000000,131.000000
