x,y
67.000000,125.000000
66.000000,126.000000
66.000000,128.000000
65.000000,129.000000
66.000000,130.000000
67.000000,130.000000
69.000000,132.000000
69.000000,134.000000
73.000000,138.000000
75.000000,138.000000
76.000000,139.000000
78.000000,139.000000
79.000000,140.000000
80.000000,140.000000
82.000000,138.000000
82.000000,136.000000
81.000000,135.000000
76.000000,135.000000
75.000000,136.000000
74.000000,135.000000
73.000000,135.000000
71.000000,133.000000
71.000000,130.000000
72.000000,129.000000
72.000000,126.000000
71.000000,125.000000
