x,y
226.000000,155.000000
225.000000,156.000000
225.000000,157.000000
226.000000,158.000000
226.000000,159.000000
228.000000,161.000000
228.000000,165.000000
230.000000,167.000000
231.000000,167.000000
233.000000,169.000000
233.000000,170.000000
232.000000,171.000000
232.000000,174.000000
228.000000,178.000000
224.000000,178.000000
221.000000,181.000000
221.000000,182.000000
220.000000,183.000000
221.000000,184.000000
222.000000,183.000000
223.000000,183.000000
224.000000,182.000000
226.000000,182.000000
227.000000,181.000000
228.000000,181.000000
229.000000,180.000000
230.000000,180.000000
231.000000,179.000000
233.000000,179.000000
234.000000,178.000000
235.000000,178.000000
236.000000,177.000000
237.000000,177.000000
242.000000,172.000000
242.000000,171.000000
241.000000,170.000000
241.000000,169.000000
240.000000,168.000000
237.000000,168.000000
235.000000,166.000000
235.000000,163.000000
234.000000,162.000000
233.000000,162.000000
231.000000,160.000000
233.000000,158.000000
232.000000,157.000000
230.000000,157.000000
228.000000,155.000000
