x,y
184.000000,135.000000
183.000000,136.000000
183.000000,139.000000
182.000000,140.000000
182.000000,143.000000
184.000000,145.000000
185.000000,145.000000
188.000000,148.000000
188.000000,150.000000
190.000000,152.000000
192.000000,150.000000
193.000000,151.000000
194.000000,151.000000
196.000000,149.000000
196.000000,148.000000
195.000000,147.000000
194.000000,148.000000
191.000000,145.000000
191.000000,143.000000
192.000000,142.000000
192.000000,140.000000
193.000000,139.000000
192.000000,138.000000
191.000000,139.000000
189.000000,139.000000
187.000000,137.000000
187.000000,136.000000
186.000000,135.000000
