x,y
226.000000,187.000000
225.000000,188.000000
224.000000,188.000000
222.000000,190.000000
222.000000,192.000000
223.000000,193.000000
224.000000,193.000000
226.000000,195.000000
227.000000,195.000000
229.000000,197.000000
229.000000,198.000000
231.000000,200.000000
231.000000,201.000000
233.000000,203.000000
235.000000,203.000000
237.000000,205.000000
239.000000,205.000000
240.000000,204.000000
243.000000,204.000000
244.000000,203.000000
244.000000,199.000000
246.000000,197.000000
251.000000,197.000000
253.000000,199.000000
253.000000,200.000000
254.000000,201.000000
255.000000,201.000000
255.000000,192.000000
248.000000,192.000000
247.000000,191.000000
241.000000,191.000000
240.000000,190.000000
236.000000,190.000000
235.000000,189.000000
234.000000,189.000000
233.000000,188.000000
232.000000,188.000000
231.000000,187.000000
