x,y
18.000000,99.000000
17.000000,100.000000
17.000000,101.000000
14.000000,104.000000
14.000000,107.000000
13.000000,108.000000
14.000000,109.000000
14.000000,111.000000
15.000000,112.000000
15.000000,113.000000
13.000000,115.000000
11.000000,115.000000
10.000000,116.000000
12.000000,118.000000
15.000000,118.000000
16.000000,117.000000
16.000000,116.000000
19.000000,113.000000
18.000000,112.000000
18.000000,110.000000
19.000000,109.000000
19.000000,108.000000
20.000000,107.000000
20.000000,106.000000
22.000000,104.000000
22.000000,102.000000
21.000000,101.000000
21.000000,100.000000
20.000000,99.000000
