x,y
3.000000,93.000000
2.000000,94.000000
0.000000,94.000000
0.000000,100.000000
2.000000,100.000000
3.000000,99.000000
7.000000,103.000000
7.000000,104.000000
4.000000,107.000000
4.000000,108.000000
5.000000,109.000000
5.000000,113.000000
6.000000,114.000000
7.000000,114.000000
9.000000,116.000000
9.000000,117.000000
10.000000,118.000000
12.000000,116.000000
7.000000,111.000000
7.000000,110.000000
10.000000,107.000000
9.000000,106.000000
9.000000,105.000000
7.000000,103.000000
8.000000,102.000000
8.000000,98.000000
5.000000,95.000000
5.000000,94.000000
4.000000,93.000000
