x,y
190.000000,236.000000
189.000000,237.000000
189.000000,240.000000
188.000000,241.000000
188.000000,243.000000
186.000000,245.000000
186.000000,246.000000
185.000000,247.000000
185.000000,248.000000
186.000000,249.000000
186.000000,250.000000
187.000000,251.000000
187.000000,252.000000
188.000000,253.000000
188.000000,254.000000
187.000000,255.000000
192.000000,255.000000
192.000000,253.000000
194.000000,251.000000
195.000000,251.000000
196.000000,252.000000
197.000000,252.000000
199.000000,250.000000
196.000000,247.000000
196.000000,246.000000
193.000000,243.000000
193.000000,237.000000
192.000000,236.000000
