x,y
162.000000,244.000000
160.000000,246.000000
159.000000,246.000000
158.000000,247.000000
155.000000,247.000000
154.000000,246.000000
153.000000,246.000000
152.000000,247.000000
153.000000,248.000000
154.000000,248.000000
156.000000,250.000000
158.000000,250.000000
159.000000,249.000000
160.000000,250.000000
161.000000,250.000000
163.000000,252.000000
166.000000,252.000000
167.000000,251.000000
169.000000,251.000000
173.000000,255.000000
223.000000,255.000000
223.000000,253.000000
221.000000,251.000000
220.000000,251.000000
219.000000,250.000000
216.000000,250.000000
214.000000,248.000000
213.000000,248.000000
211.000000,250.000000
211.000000,251.000000
209.000000,253.000000
198.000000,253.000000
196.000000,251.000000
193.000000,251.000000
192.000000,252.000000
191.000000,252.000000
189.000000,250.000000
189.000000,248.000000
188.000000,247.000000
186.000000,247.000000
184.000000,249.000000
183.000000,249.000000
181.000000,247.000000
180.000000,247.000000
179.000000,248.000000
176.000000,245.000000
175.000000,245.000000
172.000000,248.000000
169.000000,248.000000
168.000000,247.000000
167.000000,247.000000
164.000000,244.000000
