x,y
117.000000,167.000000
116.000000,168.000000
116.000000,169.000000
117.000000,170.000000
117.000000,173.000000
116.000000,174.000000
116.000000,175.000000
114.000000,177.000000
114.000000,179.000000
115.000000,180.000000
116.000000,180.000000
117.000000,181.000000
122.000000,181.000000
123.000000,182.000000
125.000000,182.000000
128.000000,179.000000
128.000000,178.000000
127.000000,177.000000
127.000000,174.000000
128.000000,173.000000
128.000000,172.000000
129.000000,171.000000
129.000000,169.000000
128.000000,168.000000
123.000000,168.000000
122.000000,167.000000
