x,y
33.000000,85.000000
32.000000,86.000000
32.000000,90.000000
33.000000,91.000000
33.000000,92.000000
31.000000,94.000000
31.000000,97.000000
32.000000,98.000000
33.000000,98.000000
35.000000,100.000000
33.000000,102.000000
32.000000,102.000000
31.000000,103.000000
31.000000,111.000000
32.000000,112.000000
33.000000,112.000000
35.000000,114.000000
36.000000,114.000000
37.000000,115.000000
38.000000,115.000000
39.000000,116.000000
41.000000,116.000000
43.000000,118.000000
44.000000,117.000000
44.000000,114.000000
43.000000,113.000000
42.000000,113.000000
41.000000,112.000000
40.000000,112.000000
37.000000,109.000000
37.000000,108.000000
40.000000,105.000000
42.000000,105.000000
43.000000,104.000000
42.000000,103.000000
42.000000,102.000000
41.000000,101.000000
41.000000,100.000000
39.000000,98.000000
38.000000,98.000000
37.000000,97.000000
36.000000,97.000000
34.000000,95.000000
36.000000,93.000000
37.000000,93.000000
38.000000,92.000000
38.000000,90.000000
40.000000,88.000000
38.000000,86.000000
37.000000,86.000000
36.000000,85.000000
