x,y
99.000000,207.000000
96.000000,210.000000
97.000000,211.000000
97.000000,212.000000
100.000000,215.000000
100.000000,216.000000
101.000000,217.000000
101.000000,219.000000
103.000000,221.000000
103.000000,222.000000
104.000000,223.000000
105.000000,222.000000
105.000000,219.000000
104.000000,218.000000
104.000000,217.000000
103.000000,216.000000
103.000000,214.000000
104.000000,213.000000
104.000000,212.000000
103.000000,211.000000
103.000000,210.000000
102.000000,209.000000
102.000000,208.000000
101.000000,207.000000
