x,y
4.000000,102.000000
3.000000,103.000000
3.000000,106.000000
4.000000,107.000000
4.000000,108.000000
5.000000,109.000000
5.000000,110.000000
3.000000,112.000000
1.000000,110.000000
0.000000,110.000000
0.000000,142.000000
1.000000,141.000000
1.000000,139.000000
4.000000,136.000000
6.000000,136.000000
7.000000,135.000000
8.000000,135.000000
10.000000,133.000000
11.000000,133.000000
12.000000,132.000000
12.000000,131.000000
13.000000,130.000000
13.000000,129.000000
15.000000,127.000000
15.000000,126.000000
17.000000,124.000000
17.000000,121.000000
18.000000,120.000000
18.000000,119.000000
22.000000,115.000000
22.000000,114.000000
23.000000,113.000000
23.000000,112.000000
24.000000,111.000000
24.000000,110.000000
25.000000,109.000000
25.000000,108.000000
27.000000,106.000000
26.000000,105.000000
23.000000,105.000000
18.000000,110.000000
13.000000,110.000000
5.000000,102.000000
