x,y
214.000000,173.000000
213.000000,174.000000
210.000000,174.000000
209.000000,175.000000
209.000000,176.000000
212.000000,179.000000
212.000000,181.000000
211.000000,182.000000
211.000000,184.000000
213.000000,186.000000
213.000000,187.000000
215.000000,189.000000
217.000000,189.000000
219.000000,187.000000
220.000000,187.000000
221.000000,188.000000
223.000000,188.000000
224.000000,187.000000
226.000000,187.000000
230.000000,183.000000
232.000000,183.000000
233.000000,182.000000
233.000000,178.000000
232.000000,177.000000
231.000000,178.000000
231.000000,180.000000
229.000000,182.000000
224.000000,182.000000
222.000000,184.000000
221.000000,184.000000
219.000000,186.000000
218.000000,186.000000
216.000000,184.000000
216.000000,178.000000
217.000000,177.000000
217.000000,175.000000
215.000000,173.000000
