x,y
211.000000,174.000000
210.000000,175.000000
210.000000,177.000000
209.000000,178.000000
209.000000,179.000000
206.000000,182.000000
204.000000,182.000000
203.000000,183.000000
202.000000,183.000000
200.000000,185.000000
200.000000,188.000000
198.000000,190.000000
201.000000,193.000000
202.000000,193.000000
204.000000,191.000000
205.000000,192.000000
208.000000,192.000000
210.000000,190.000000
210.000000,187.000000
214.000000,183.000000
214.000000,181.000000
212.000000,179.000000
212.000000,175.000000
