x,y
77.000000,154.000000
76.000000,155.000000
76.000000,156.000000
78.000000,158.000000
76.000000,160.000000
74.000000,160.000000
73.000000,161.000000
72.000000,161.000000
71.000000,162.000000
69.000000,160.000000
68.000000,160.000000
67.000000,161.000000
68.000000,162.000000
68.000000,163.000000
65.000000,166.000000
67.000000,168.000000
67.000000,170.000000
68.000000,171.000000
69.000000,171.000000
71.000000,173.000000
71.000000,174.000000
72.000000,175.000000
72.000000,176.000000
73.000000,177.000000
75.000000,177.000000
78.000000,174.000000
79.000000,175.000000
80.000000,175.000000
81.000000,174.000000
80.000000,173.000000
79.000000,173.000000
77.000000,175.000000
75.000000,173.000000
75.000000,172.000000
77.000000,170.000000
79.000000,170.000000
83.000000,166.000000
83.000000,164.000000
84.000000,163.000000
84.000000,162.000000
83.000000,161.000000
83.000000,157.000000
82.000000,156.000000
81.000000,157.000000
80.000000,157.000000
