x,y
144.000000,228.000000
142.000000,230.000000
142.000000,231.000000
141.000000,232.000000
141.000000,233.000000
142.000000,234.000000
145.000000,234.000000
146.000000,233.000000
147.000000,234.000000
148.000000,234.000000
149.000000,235.000000
158.000000,235.000000
160.000000,233.000000
162.000000,233.000000
163.000000,232.000000
162.000000,231.000000
161.000000,231.000000
160.000000,230.000000
150.000000,230.000000
149.000000,231.000000
147.000000,229.000000
146.000000,229.000000
145.000000,228.000000
