x,y
170.000000,205.000000
169.000000,206.000000
169.000000,207.000000
168.000000,208.000000
168.000000,210.000000
167.000000,211.000000
167.000000,214.000000
165.000000,216.000000
164.000000,216.000000
162.000000,218.000000
162.000000,219.000000
161.000000,220.000000
161.000000,224.000000
162.000000,225.000000
163.000000,225.000000
164.000000,224.000000
164.000000,223.000000
167.000000,220.000000
167.000000,217.000000
169.000000,215.000000
171.000000,215.000000
173.000000,217.000000
172.000000,218.000000
172.000000,219.000000
174.000000,221.000000
175.000000,220.000000
175.000000,217.000000
177.000000,215.000000
177.000000,214.000000
176.000000,213.000000
176.000000,209.000000
175.000000,208.000000
174.000000,209.000000
