x,y
25.000000,229.000000
24.000000,230.000000
24.000000,231.000000
25.000000,232.000000
25.000000,233.000000
26.000000,234.000000
28.000000,234.000000
30.000000,236.000000
27.000000,239.000000
27.000000,240.000000
24.000000,243.000000
22.000000,241.000000
22.000000,240.000000
23.000000,239.000000
23.000000,238.000000
22.000000,237.000000
17.000000,237.000000
15.000000,235.000000
14.000000,235.000000
13.000000,236.000000
12.000000,235.000000
11.000000,235.000000
10.000000,236.000000
11.000000,237.000000
12.000000,237.000000
13.000000,236.000000
15.000000,238.000000
15.000000,239.000000
13.000000,241.000000
12.000000,241.000000
10.000000,243.000000
7.000000,240.000000
5.000000,240.000000
4.000000,241.000000
4.000000,242.000000
2.000000,244.000000
0.000000,244.000000
0.000000,255.000000
59.000000,255.000000
59.000000,254.000000
56.000000,251.000000
55.000000,251.000000
53.000000,249.000000
53.000000,248.000000
54.000000,247.000000
54.000000,246.000000
56.000000,244.000000
56.000000,243.000000
60.000000,239.000000
60.000000,238.000000
61.000000,237.000000
61.000000,235.000000
60.000000,234.000000
58.000000,234.000000
55.000000,237.000000
55.000000,239.000000
53.000000,241.000000
50.000000,241.000000
47.000000,244.000000
46.000000,244.000000
41.000000,239.000000
41.000000,238.000000
43.000000,236.000000
44.000000,237.000000
46.000000,237.000000
47.000000,236.000000
46.000000,235.000000
46.000000,233.000000
47.000000,232.000000
47.000000,230.000000
46.000000,229.000000
45.000000,229.000000
44.000000,230.000000
42.000000,230.000000
40.000000,232.000000
38.000000,232.000000
37.000000,233.000000
33.000000,233.000000
32.000000,234.000000
30.000000,234.000000
