x,y
178.000000,88.000000
176.000000,90.000000
176.000000,91.000000
172.000000,95.000000
172.000000,96.000000
170.000000,98.000000
169.000000,98.000000
168.000000,99.000000
168.000000,100.000000
169.000000,101.000000
169.000000,103.000000
167.000000,105.000000
166.000000,105.000000
164.000000,103.000000
164.000000,102.000000
163.000000,101.000000
163.000000,100.000000
161.000000,98.000000
160.000000,98.000000
154.000000,104.000000
152.000000,104.000000
151.000000,103.000000
149.000000,103.000000
148.000000,104.000000
148.000000,105.000000
147.000000,106.000000
147.000000,108.000000
148.000000,109.000000
151.000000,109.000000
153.000000,111.000000
155.000000,111.000000
156.000000,110.000000
158.000000,110.000000
160.000000,112.000000
160.000000,113.000000
161.000000,114.000000
162.000000,114.000000
163.000000,115.000000
164.000000,115.000000
165.000000,116.000000
168.000000,116.000000
169.000000,115.000000
174.000000,115.000000
178.000000,119.000000
180.000000,119.000000
182.000000,117.000000
182.000000,116.000000
174.000000,108.000000
177.000000,105.000000
179.000000,107.000000
180.000000,107.000000
181.000000,106.000000
181.000000,105.000000
183.000000,103.000000
184.000000,103.000000
185.000000,102.000000
184.000000,101.000000
182.000000,101.000000
180.000000,99.000000
180.000000,97.000000
182.000000,95.000000
190.000000,95.000000
191.000000,94.000000
188.000000,91.000000
186.000000,91.000000
185.000000,90.000000
181.000000,90.000000
179.000000,88.000000
