x,y
249.000000,160.000000
248.000000,161.000000
245.000000,161.000000
240.000000,166.000000
238.000000,166.000000
237.000000,167.000000
237.000000,168.000000
238.000000,169.000000
238.000000,170.000000
240.000000,172.000000
243.000000,172.000000
245.000000,174.000000
243.000000,176.000000
244.000000,177.000000
245.000000,176.000000
244.000000,175.000000
247.000000,172.000000
247.000000,171.000000
246.000000,170.000000
245.000000,170.000000
242.000000,167.000000
246.000000,163.000000
249.000000,163.000000
250.000000,162.000000
250.000000,161.000000
