x,y
116.000000,195.000000
115.000000,196.000000
110.000000,196.000000
109.000000,197.000000
109.000000,200.000000
111.000000,202.000000
112.000000,201.000000
113.000000,201.000000
114.000000,200.000000
116.000000,200.000000
117.000000,201.000000
123.000000,201.000000
124.000000,202.000000
125.000000,202.000000
128.000000,205.000000
128.000000,206.000000
126.000000,208.000000
123.000000,208.000000
122.000000,209.000000
120.000000,207.000000
119.000000,207.000000
118.000000,208.000000
118.000000,209.000000
119.000000,210.000000
121.000000,208.000000
125.000000,212.000000
126.000000,212.000000
128.000000,210.000000
129.000000,210.000000
131.000000,212.000000
133.000000,212.000000
134.000000,211.000000
136.000000,211.000000
139.000000,214.000000
141.000000,214.000000
143.000000,212.000000
144.000000,212.000000
145.000000,211.000000
147.000000,211.000000
149.000000,213.000000
150.000000,213.000000
151.000000,214.000000
152.000000,214.000000
153.000000,213.000000
152.000000,212.000000
152.000000,211.000000
151.000000,210.000000
150.000000,210.000000
147.000000,207.000000
147.000000,206.000000
148.000000,205.000000
148.000000,202.000000
147.000000,201.000000
145.000000,201.000000
144.000000,202.000000
143.000000,202.000000
142.000000,201.000000
141.000000,201.000000
140.000000,200.000000
136.000000,200.000000
134.000000,198.000000
130.000000,198.000000
129.000000,197.000000
127.000000,197.000000
126.000000,196.000000
125.000000,196.000000
124.000000,197.000000
122.000000,197.000000
121.000000,196.000000
118.000000,196.000000
117.000000,195.000000
