x,y
106.000000,88.000000
105.000000,89.000000
107.000000,91.000000
107.000000,92.000000
108.000000,93.000000
108.000000,95.000000
109.000000,96.000000
109.000000,97.000000
110.000000,98.000000
113.000000,98.000000
114.000000,99.000000
117.000000,99.000000
118.000000,98.000000
119.000000,98.000000
121.000000,96.000000
124.000000,96.000000
125.000000,97.000000
127.000000,97.000000
132.000000,92.000000
131.000000,91.000000
130.000000,91.000000
129.000000,92.000000
128.000000,92.000000
127.000000,93.000000
122.000000,93.000000
120.000000,91.000000
119.000000,91.000000
114.000000,96.000000
113.000000,95.000000
112.000000,95.000000
108.000000,91.000000
108.000000,89.000000
107.000000,88.000000
