x,y
95.000000,237.000000
94.000000,238.000000
94.000000,239.000000
93.000000,240.000000
93.000000,241.000000
91.000000,243.000000
89.000000,243.000000
86.000000,246.000000
85.000000,246.000000
80.000000,251.000000
80.000000,253.000000
79.000000,254.000000
79.000000,255.000000
88.000000,255.000000
88.000000,254.000000
89.000000,253.000000
89.000000,252.000000
90.000000,251.000000
90.000000,250.000000
91.000000,249.000000
91.000000,248.000000
92.000000,247.000000
92.000000,246.000000
94.000000,244.000000
94.000000,243.000000
96.000000,241.000000
96.000000,238.000000
