x,y
223.000000,143.000000
221.000000,145.000000
219.000000,145.000000
218.000000,146.000000
218.000000,148.000000
217.000000,149.000000
217.000000,150.000000
218.000000,151.000000
218.000000,153.000000
216.000000,155.000000
216.000000,157.000000
220.000000,161.000000
221.000000,160.000000
221.000000,158.000000
220.000000,157.000000
220.000000,156.000000
219.000000,155.000000
221.000000,153.000000
223.000000,153.000000
225.000000,155.000000
225.000000,157.000000
228.000000,160.000000
228.000000,172.000000
226.000000,174.000000
225.000000,174.000000
223.000000,172.000000
223.000000,171.000000
224.000000,170.000000
223.000000,169.000000
223.000000,167.000000
222.000000,166.000000
222.000000,165.000000
221.000000,164.000000
218.000000,167.000000
218.000000,171.000000
217.000000,172.000000
217.000000,173.000000
219.000000,175.000000
220.000000,175.000000
221.000000,176.000000
222.000000,176.000000
223.000000,175.000000
224.000000,175.000000
225.000000,174.000000
226.000000,174.000000
228.000000,176.000000
232.000000,176.000000
234.000000,174.000000
234.000000,171.000000
235.000000,170.000000
235.000000,168.000000
234.000000,167.000000
233.000000,167.000000
231.000000,165.000000
231.000000,161.000000
230.000000,160.000000
230.000000,158.000000
229.000000,157.000000
229.000000,154.000000
226.000000,151.000000
226.000000,147.000000
225.000000,146.000000
225.000000,144.000000
224.000000,143.000000
