x,y
0.000000,171.000000
0.000000,177.000000
3.000000,177.000000
4.000000,178.000000
12.000000,178.000000
13.000000,179.000000
15.000000,179.000000
16.000000,180.000000
20.000000,180.000000
21.000000,181.000000
22.000000,181.000000
23.000000,182.000000
31.000000,182.000000
32.000000,183.000000
35.000000,183.000000
38.000000,180.000000
38.000000,179.000000
39.000000,178.000000
39.000000,177.000000
38.000000,176.000000
35.000000,176.000000
34.000000,175.000000
32.000000,175.000000
31.000000,174.000000
30.000000,174.000000
29.000000,173.000000
21.000000,173.000000
20.000000,172.000000
17.000000,172.000000
16.000000,173.000000
10.000000,173.000000
9.000000,172.000000
8.000000,172.000000
7.000000,171.000000
