x,y
202.000000,141.000000
200.000000,143.000000
199.000000,143.000000
198.000000,144.000000
198.000000,147.000000
196.000000,149.000000
194.000000,149.000000
193.000000,150.000000
193.000000,151.000000
194.000000,152.000000
195.000000,152.000000
197.000000,154.000000
197.000000,155.000000
198.000000,156.000000
200.000000,154.000000
200.000000,153.000000
201.000000,152.000000
201.000000,150.000000
203.000000,148.000000
204.000000,148.000000
206.000000,150.000000
204.000000,152.000000
204.000000,153.000000
203.000000,154.000000
203.000000,155.000000
205.000000,157.000000
205.000000,158.000000
206.000000,159.000000
208.000000,159.000000
211.000000,156.000000
210.000000,155.000000
209.000000,155.000000
208.000000,156.000000
207.000000,156.000000
205.000000,154.000000
205.000000,153.000000
207.000000,151.000000
205.000000,149.000000
210.000000,144.000000
210.000000,143.000000
209.000000,142.000000
206.000000,142.000000
205.000000,141.000000
