x,y
52.000000,215.000000
50.000000,217.000000
48.000000,217.000000
47.000000,218.000000
46.000000,218.000000
45.000000,219.000000
38.000000,219.000000
37.000000,218.000000
33.000000,218.000000
32.000000,219.000000
32.000000,221.000000
35.000000,224.000000
35.000000,230.000000
32.000000,233.000000
32.000000,234.000000
31.000000,235.000000
31.000000,237.000000
30.000000,238.000000
30.000000,240.000000
29.000000,241.000000
29.000000,242.000000
27.000000,244.000000
27.000000,245.000000
26.000000,246.000000
26.000000,247.000000
23.000000,250.000000
23.000000,251.000000
24.000000,252.000000
26.000000,252.000000
29.000000,255.000000
86.000000,255.000000
86.000000,252.000000
90.000000,248.000000
90.000000,246.000000
86.000000,242.000000
86.000000,237.000000
88.000000,235.000000
86.000000,233.000000
85.000000,233.000000
83.000000,231.000000
83.000000,230.000000
80.000000,227.000000
80.000000,226.000000
79.000000,225.000000
79.000000,217.000000
77.000000,215.000000
74.000000,215.000000
73.000000,216.000000
72.000000,216.000000
71.000000,217.000000
70.000000,217.000000
68.000000,219.000000
66.000000,219.000000
65.000000,220.000000
64.000000,220.000000
62.000000,222.000000
59.000000,219.000000
59.000000,218.000000
58.000000,217.000000
57.000000,217.000000
56.000000,218.000000
55.000000,218.000000
