x,y
220.000000,180.000000
219.000000,181.000000
219.000000,182.000000
216.000000,185.000000
216.000000,186.000000
212.000000,190.000000
212.000000,195.000000
211.000000,196.000000
212.000000,197.000000
212.000000,198.000000
213.000000,199.000000
213.000000,200.000000
214.000000,201.000000
216.000000,201.000000
217.000000,200.000000
217.000000,197.000000
216.000000,196.000000
216.000000,190.000000
217.000000,189.000000
217.000000,188.000000
220.000000,185.000000
222.000000,185.000000
223.000000,184.000000
225.000000,184.000000
226.000000,183.000000
229.000000,183.000000
230.000000,182.000000
229.000000,181.000000
225.000000,181.000000
224.000000,180.000000
