x,y
17.000000,195.000000
16.000000,196.000000
16.000000,197.000000
17.000000,198.000000
18.000000,198.000000
19.000000,199.000000
24.000000,199.000000
26.000000,201.000000
26.000000,202.000000
25.000000,203.000000
25.000000,206.000000
26.000000,207.000000
28.000000,207.000000
29.000000,206.000000
29.000000,204.000000
28.000000,203.000000
28.000000,202.000000
29.000000,201.000000
29.000000,198.000000
28.000000,197.000000
26.000000,197.000000
25.000000,196.000000
24.000000,196.000000
23.000000,195.000000
