x,y
255.000000,151.000000
254.000000,152.000000
254.000000,155.000000
255.000000,156.000000
255.000000,157.000000
253.000000,159.000000
249.000000,159.000000
248.000000,158.000000
242.000000,158.000000
241.000000,157.000000
235.000000,157.000000
234.000000,156.000000
228.000000,156.000000
227.000000,155.000000
221.000000,155.000000
220.000000,154.000000
212.000000,154.000000
211.000000,155.000000
211.000000,157.000000
213.000000,159.000000
213.000000,161.000000
212.000000,162.000000
212.000000,165.000000
214.000000,167.000000
220.000000,167.000000
221.000000,168.000000
225.000000,168.000000
226.000000,169.000000
227.000000,169.000000
228.000000,168.000000
228.000000,164.000000
227.000000,163.000000
229.000000,161.000000
236.000000,161.000000
237.000000,162.000000
243.000000,162.000000
244.000000,163.000000
250.000000,163.000000
252.000000,165.000000
250.000000,167.000000
249.000000,167.000000
247.000000,169.000000
247.000000,170.000000
249.000000,172.000000
255.000000,172.000000
