x,y
249.000000,238.000000
248.000000,239.000000
248.000000,240.000000
251.000000,243.000000
251.000000,244.000000
252.000000,245.000000
252.000000,246.000000
251.000000,247.000000
251.000000,250.000000
249.000000,252.000000
248.000000,252.000000
246.000000,254.000000
246.000000,255.000000
253.000000,255.000000
255.000000,253.000000
255.000000,251.000000
253.000000,249.000000
253.000000,247.000000
252.000000,246.000000
252.000000,245.000000
253.000000,244.000000
253.000000,243.000000
250.000000,240.000000
250.000000,239.000000
