x,y
213.000000,141.000000
212.000000,142.000000
214.000000,144.000000
219.000000,144.000000
220.000000,145.000000
224.000000,145.000000
225.000000,146.000000
232.000000,146.000000
233.000000,147.000000
240.000000,147.000000
241.000000,148.000000
247.000000,148.000000
248.000000,149.000000
251.000000,149.000000
252.000000,150.000000
255.000000,150.000000
255.000000,147.000000
250.000000,147.000000
249.000000,146.000000
244.000000,146.000000
243.000000,145.000000
237.000000,145.000000
236.000000,144.000000
230.000000,144.000000
229.000000,143.000000
224.000000,143.000000
223.000000,142.000000
217.000000,142.000000
216.000000,141.000000
