x,y
66.000000,151.000000
65.000000,152.000000
64.000000,152.000000
63.000000,153.000000
63.000000,158.000000
60.000000,161.000000
60.000000,163.000000
56.000000,167.000000
56.000000,170.000000
57.000000,171.000000
58.000000,171.000000
60.000000,169.000000
60.000000,168.000000
61.000000,167.000000
61.000000,163.000000
62.000000,162.000000
62.000000,161.000000
64.000000,159.000000
65.000000,159.000000
66.000000,158.000000
66.000000,157.000000
65.000000,156.000000
65.000000,155.000000
66.000000,154.000000
66.000000,153.000000
67.000000,152.000000
