x,y
5.000000,183.000000
3.000000,185.000000
3.000000,186.000000
2.000000,187.000000
1.000000,186.000000
0.000000,186.000000
0.000000,203.000000
1.000000,203.000000
2.000000,202.000000
3.000000,202.000000
4.000000,201.000000
4.000000,200.000000
2.000000,198.000000
6.000000,194.000000
6.000000,192.000000
8.000000,190.000000
10.000000,192.000000
10.000000,193.000000
11.000000,194.000000
11.000000,196.000000
12.000000,197.000000
13.000000,196.000000
13.000000,195.000000
12.000000,194.000000
12.000000,192.000000
11.000000,191.000000
11.000000,189.000000
10.000000,188.000000
10.000000,186.000000
9.000000,185.000000
9.000000,184.000000
8.000000,183.000000
