x,y
189.000000,156.000000
187.000000,158.000000
187.000000,159.000000
188.000000,160.000000
188.000000,165.000000
192.000000,169.000000
192.000000,170.000000
194.000000,172.000000
197.000000,172.000000
198.000000,173.000000
199.000000,173.000000
200.000000,172.000000
200.000000,171.000000
202.000000,169.000000
202.000000,168.000000
203.000000,167.000000
203.000000,166.000000
204.000000,165.000000
204.000000,158.000000
203.000000,157.000000
201.000000,159.000000
200.000000,159.000000
197.000000,156.000000
196.000000,156.000000
195.000000,157.000000
195.000000,158.000000
197.000000,160.000000
197.000000,161.000000
195.000000,163.000000
192.000000,160.000000
193.000000,159.000000
191.000000,157.000000
190.000000,157.000000
