x,y
7.000000,169.000000
6.000000,170.000000
6.000000,172.000000
4.000000,174.000000
0.000000,174.000000
0.000000,184.000000
1.000000,184.000000
3.000000,182.000000
4.000000,182.000000
5.000000,181.000000
6.000000,181.000000
8.000000,183.000000
8.000000,187.000000
9.000000,188.000000
10.000000,188.000000
11.000000,187.000000
11.000000,186.000000
13.000000,184.000000
16.000000,184.000000
19.000000,181.000000
22.000000,181.000000
23.000000,180.000000
23.000000,177.000000
22.000000,176.000000
22.000000,173.000000
21.000000,172.000000
19.000000,172.000000
18.000000,171.000000
16.000000,171.000000
14.000000,173.000000
12.000000,171.000000
10.000000,173.000000
8.000000,171.000000
9.000000,170.000000
8.000000,169.000000
