x,y
87.000000,167.000000
86.000000,168.000000
86.000000,172.000000
87.000000,173.000000
88.000000,173.000000
89.000000,174.000000
101.000000,174.000000
102.000000,173.000000
104.000000,173.000000
105.000000,174.000000
111.000000,174.000000
112.000000,175.000000
118.000000,175.000000
121.000000,178.000000
124.000000,178.000000
127.000000,175.000000
126.000000,174.000000
125.000000,174.000000
124.000000,173.000000
123.000000,173.000000
122.000000,172.000000
121.000000,172.000000
120.000000,173.000000
116.000000,173.000000
115.000000,172.000000
114.000000,172.000000
113.000000,171.000000
110.000000,171.000000
109.000000,172.000000
108.000000,172.000000
107.000000,171.000000
102.000000,171.000000
101.000000,170.000000
98.000000,170.000000
97.000000,169.000000
96.000000,169.000000
95.000000,168.000000
88.000000,168.000000
