x,y
210.000000,195.000000
209.000000,196.000000
208.000000,196.000000
207.000000,197.000000
206.000000,197.000000
204.000000,199.000000
204.000000,200.000000
201.000000,203.000000
200.000000,203.000000
196.000000,207.000000
195.000000,207.000000
194.000000,208.000000
194.000000,209.000000
195.000000,210.000000
195.000000,212.000000
194.000000,213.000000
194.000000,214.000000
195.000000,215.000000
196.000000,215.000000
197.000000,214.000000
200.000000,217.000000
203.000000,214.000000
203.000000,213.000000
209.000000,207.000000
210.000000,207.000000
211.000000,208.000000
212.000000,208.000000
215.000000,205.000000
217.000000,205.000000
218.000000,204.000000
218.000000,201.000000
217.000000,200.000000
220.000000,197.000000
223.000000,197.000000
224.000000,196.000000
223.000000,195.000000
