x,y
234.000000,165.000000
233.000000,166.000000
233.000000,167.000000
229.000000,171.000000
230.000000,172.000000
228.000000,174.000000
228.000000,177.000000
225.000000,180.000000
225.000000,186.000000
226.000000,187.000000
226.000000,188.000000
228.000000,190.000000
230.000000,188.000000
230.000000,187.000000
231.000000,186.000000
230.000000,185.000000
230.000000,184.000000
231.000000,183.000000
231.000000,182.000000
234.000000,179.000000
234.000000,176.000000
233.000000,175.000000
234.000000,174.000000
234.000000,173.000000
235.000000,172.000000
235.000000,171.000000
236.000000,170.000000
236.000000,169.000000
237.000000,168.000000
236.000000,167.000000
236.000000,166.000000
235.000000,165.000000
