x,y
152.000000,187.000000
151.000000,188.000000
151.000000,189.000000
152.000000,190.000000
152.000000,191.000000
153.000000,192.000000
150.000000,195.000000
149.000000,195.000000
145.000000,199.000000
145.000000,200.000000
142.000000,203.000000
141.000000,203.000000
140.000000,204.000000
140.000000,205.000000
143.000000,208.000000
143.000000,209.000000
142.000000,210.000000
142.000000,213.000000
143.000000,214.000000
144.000000,213.000000
144.000000,211.000000
145.000000,210.000000
145.000000,208.000000
146.000000,207.000000
146.000000,204.000000
147.000000,203.000000
147.000000,201.000000
150.000000,198.000000
151.000000,198.000000
152.000000,199.000000
153.000000,198.000000
153.000000,194.000000
152.000000,193.000000
154.000000,191.000000
154.000000,190.000000
155.000000,189.000000
153.000000,187.000000
