x,y
105.000000,209.000000
104.000000,210.000000
104.000000,211.000000
101.000000,214.000000
102.000000,215.000000
103.000000,215.000000
105.000000,217.000000
103.000000,219.000000
102.000000,218.000000
100.000000,218.000000
99.000000,219.000000
99.000000,220.000000
100.000000,221.000000
104.000000,221.000000
105.000000,222.000000
107.000000,222.000000
110.000000,225.000000
112.000000,225.000000
113.000000,224.000000
114.000000,224.000000
115.000000,223.000000
115.000000,222.000000
114.000000,221.000000
114.000000,220.000000
113.000000,219.000000
113.000000,217.000000
110.000000,214.000000
110.000000,212.000000
109.000000,211.000000
108.000000,211.000000
106.000000,209.000000
