x,y
228.000000,155.000000
227.000000,156.000000
227.000000,159.000000
226.000000,160.000000
226.000000,162.000000
228.000000,164.000000
229.000000,164.000000
231.000000,166.000000
231.000000,167.000000
232.000000,168.000000
232.000000,171.000000
229.000000,174.000000
229.000000,179.000000
230.000000,180.000000
231.000000,179.000000
231.000000,177.000000
233.000000,175.000000
234.000000,175.000000
235.000000,174.000000
238.000000,174.000000
241.000000,177.000000
237.000000,181.000000
237.000000,184.000000
238.000000,185.000000
240.000000,185.000000
242.000000,183.000000
242.000000,182.000000
245.000000,179.000000
245.000000,178.000000
244.000000,177.000000
243.000000,177.000000
240.000000,174.000000
240.000000,169.000000
241.000000,168.000000
241.000000,167.000000
242.000000,166.000000
242.000000,164.000000
239.000000,161.000000
239.000000,160.000000
238.000000,159.000000
238.000000,157.000000
237.000000,156.000000
233.000000,156.000000
232.000000,155.000000
