x,y
251.000000,133.000000
250.000000,134.000000
250.000000,135.000000
249.000000,136.000000
249.000000,139.000000
248.000000,140.000000
248.000000,142.000000
247.000000,143.000000
247.000000,144.000000
243.000000,148.000000
243.000000,149.000000
244.000000,150.000000
245.000000,150.000000
247.000000,148.000000
248.000000,149.000000
249.000000,149.000000
250.000000,150.000000
251.000000,150.000000
252.000000,149.000000
253.000000,149.000000
255.000000,147.000000
255.000000,136.000000
252.000000,133.000000
