x,y
6.000000,85.000000
5.000000,86.000000
0.000000,86.000000
0.000000,102.000000
1.000000,102.000000
2.000000,101.000000
3.000000,101.000000
4.000000,100.000000
6.000000,100.000000
8.000000,98.000000
11.000000,98.000000
13.000000,100.000000
13.000000,102.000000
11.000000,104.000000
11.000000,105.000000
8.000000,108.000000
7.000000,108.000000
4.000000,105.000000
3.000000,105.000000
2.000000,106.000000
0.000000,106.000000
0.000000,120.000000
3.000000,120.000000
4.000000,119.000000
4.000000,117.000000
3.000000,116.000000
3.000000,114.000000
5.000000,112.000000
7.000000,112.000000
10.000000,109.000000
10.000000,108.000000
15.000000,103.000000
16.000000,103.000000
17.000000,104.000000
18.000000,103.000000
18.000000,102.000000
19.000000,101.000000
19.000000,99.000000
18.000000,98.000000
18.000000,95.000000
15.000000,92.000000
14.000000,92.000000
11.000000,89.000000
11.000000,86.000000
10.000000,85.000000
