x,y
35.000000,216.000000
32.000000,219.000000
32.000000,220.000000
31.000000,221.000000
31.000000,222.000000
29.000000,224.000000
28.000000,224.000000
27.000000,225.000000
27.000000,226.000000
29.000000,228.000000
29.000000,232.000000
27.000000,234.000000
27.000000,235.000000
25.000000,237.000000
24.000000,237.000000
23.000000,236.000000
22.000000,236.000000
21.000000,237.000000
21.000000,238.000000
22.000000,239.000000
22.000000,240.000000
25.000000,243.000000
26.000000,243.000000
27.000000,242.000000
28.000000,242.000000
29.000000,241.000000
29.000000,240.000000
30.000000,239.000000
30.000000,236.000000
31.000000,235.000000
30.000000,234.000000
30.000000,233.000000
33.000000,230.000000
34.000000,230.000000
35.000000,229.000000
36.000000,229.000000
38.000000,227.000000
38.000000,225.000000
39.000000,224.000000
39.000000,223.000000
40.000000,222.000000
40.000000,220.000000
39.000000,219.000000
39.000000,217.000000
38.000000,216.000000
