x,y
177.000000,130.000000
175.000000,132.000000
173.000000,132.000000
172.000000,133.000000
172.000000,135.000000
173.000000,136.000000
172.000000,137.000000
172.000000,138.000000
170.000000,140.000000
170.000000,146.000000
171.000000,147.000000
172.000000,146.000000
174.000000,148.000000
174.000000,149.000000
175.000000,150.000000
176.000000,149.000000
176.000000,148.000000
175.000000,147.000000
175.000000,146.000000
177.000000,144.000000
179.000000,144.000000
180.000000,145.000000
181.000000,145.000000
182.000000,144.000000
183.000000,144.000000
185.000000,142.000000
185.000000,141.000000
184.000000,140.000000
184.000000,136.000000
186.000000,134.000000
186.000000,131.000000
185.000000,130.000000
184.000000,130.000000
183.000000,131.000000
179.000000,131.000000
178.000000,130.000000
