x,y
31.000000,134.000000
29.000000,136.000000
27.000000,136.000000
26.000000,135.000000
24.000000,135.000000
21.000000,138.000000
21.000000,139.000000
22.000000,140.000000
22.000000,141.000000
20.000000,143.000000
19.000000,143.000000
18.000000,144.000000
18.000000,145.000000
20.000000,147.000000
22.000000,147.000000
23.000000,148.000000
25.000000,148.000000
26.000000,149.000000
27.000000,149.000000
30.000000,146.000000
30.000000,144.000000
29.000000,143.000000
32.000000,140.000000
35.000000,140.000000
37.000000,142.000000
38.000000,142.000000
39.000000,141.000000
39.000000,140.000000
38.000000,139.000000
35.000000,139.000000
32.000000,136.000000
33.000000,135.000000
32.000000,134.000000
