x,y
102.000000,173.000000
100.000000,175.000000
100.000000,176.000000
99.000000,177.000000
99.000000,178.000000
98.000000,179.000000
98.000000,183.000000
95.000000,186.000000
94.000000,185.000000
92.000000,185.000000
91.000000,186.000000
91.000000,188.000000
92.000000,189.000000
95.000000,189.000000
96.000000,188.000000
98.000000,188.000000
99.000000,187.000000
101.000000,187.000000
103.000000,185.000000
103.000000,183.000000
104.000000,182.000000
104.000000,181.000000
103.000000,180.000000
103.000000,178.000000
102.000000,177.000000
102.000000,176.000000
103.000000,175.000000
103.000000,174.000000
