x,y
131.000000,241.000000
130.000000,242.000000
129.000000,242.000000
128.000000,243.000000
125.000000,243.000000
124.000000,244.000000
125.000000,245.000000
125.000000,246.000000
127.000000,248.000000
127.000000,249.000000
128.000000,250.000000
131.000000,250.000000
132.000000,249.000000
131.000000,248.000000
131.000000,246.000000
133.000000,244.000000
134.000000,244.000000
136.000000,246.000000
136.000000,249.000000
135.000000,250.000000
135.000000,253.000000
134.000000,254.000000
134.000000,255.000000
151.000000,255.000000
150.000000,254.000000
149.000000,254.000000
148.000000,253.000000
144.000000,253.000000
140.000000,249.000000
140.000000,247.000000
139.000000,246.000000
139.000000,245.000000
135.000000,241.000000
