x,y
56.000000,98.000000
55.000000,99.000000
55.000000,100.000000
56.000000,101.000000
56.000000,103.000000
55.000000,104.000000
55.000000,105.000000
54.000000,106.000000
55.000000,107.000000
56.000000,107.000000
57.000000,108.000000
60.000000,108.000000
62.000000,110.000000
66.000000,110.000000
67.000000,111.000000
69.000000,111.000000
71.000000,109.000000
71.000000,108.000000
68.000000,105.000000
68.000000,104.000000
67.000000,103.000000
66.000000,103.000000
64.000000,105.000000
61.000000,102.000000
60.000000,102.000000
