x,y
234.000000,153.000000
233.000000,154.000000
229.000000,154.000000
228.000000,155.000000
229.000000,156.000000
229.000000,157.000000
231.000000,159.000000
229.000000,161.000000
229.000000,163.000000
230.000000,164.000000
230.000000,165.000000
232.000000,167.000000
232.000000,168.000000
233.000000,169.000000
234.000000,168.000000
234.000000,167.000000
235.000000,166.000000
235.000000,165.000000
236.000000,164.000000
235.000000,163.000000
235.000000,162.000000
234.000000,161.000000
234.000000,158.000000
236.000000,156.000000
236.000000,154.000000
235.000000,153.000000
