x,y
32.000000,99.000000
30.000000,101.000000
29.000000,100.000000
27.000000,100.000000
22.000000,105.000000
22.000000,107.000000
23.000000,108.000000
23.000000,109.000000
25.000000,111.000000
25.000000,112.000000
26.000000,113.000000
27.000000,113.000000
29.000000,115.000000
30.000000,114.000000
29.000000,113.000000
29.000000,111.000000
30.000000,110.000000
30.000000,107.000000
32.000000,105.000000
33.000000,106.000000
34.000000,106.000000
35.000000,105.000000
35.000000,101.000000
33.000000,99.000000
