x,y
219.000000,242.000000
217.000000,244.000000
216.000000,244.000000
215.000000,245.000000
214.000000,245.000000
213.000000,246.000000
213.000000,249.000000
214.000000,250.000000
214.000000,251.000000
212.000000,253.000000
212.000000,255.000000
219.000000,255.000000
219.000000,254.000000
226.000000,247.000000
226.000000,245.000000
225.000000,244.000000
224.000000,245.000000
223.000000,245.000000
222.000000,246.000000
222.000000,247.000000
219.000000,250.000000
217.000000,248.000000
217.000000,247.000000
220.000000,244.000000
220.000000,243.000000
