x,y
33.000000,150.000000
31.000000,152.000000
31.000000,153.000000
29.000000,155.000000
28.000000,155.000000
24.000000,159.000000
22.000000,157.000000
20.000000,157.000000
19.000000,158.000000
18.000000,158.000000
16.000000,160.000000
21.000000,165.000000
22.000000,165.000000
23.000000,164.000000
25.000000,166.000000
20.000000,171.000000
18.000000,171.000000
17.000000,172.000000
14.000000,172.000000
12.000000,170.000000
11.000000,171.000000
11.000000,173.000000
12.000000,174.000000
15.000000,174.000000
17.000000,176.000000
17.000000,177.000000
18.000000,178.000000
18.000000,179.000000
19.000000,180.000000
19.000000,181.000000
20.000000,182.000000
21.000000,182.000000
22.000000,181.000000
22.000000,178.000000
24.000000,176.000000
27.000000,179.000000
29.000000,177.000000
29.000000,176.000000
27.000000,174.000000
27.000000,172.000000
28.000000,171.000000
28.000000,167.000000
29.000000,166.000000
29.000000,165.000000
30.000000,164.000000
30.000000,163.000000
29.000000,162.000000
29.000000,161.000000
30.000000,160.000000
30.000000,159.000000
31.000000,158.000000
31.000000,157.000000
32.000000,156.000000
32.000000,155.000000
36.000000,151.000000
35.000000,150.000000
