x,y
87.000000,129.000000
85.000000,131.000000
85.000000,134.000000
83.000000,136.000000
82.000000,136.000000
80.000000,138.000000
81.000000,139.000000
82.000000,139.000000
83.000000,140.000000
85.000000,140.000000
87.000000,142.000000
87.000000,143.000000
85.000000,145.000000
85.000000,147.000000
86.000000,148.000000
87.000000,148.000000
88.000000,147.000000
88.000000,144.000000
89.000000,143.000000
89.000000,142.000000
90.000000,141.000000
90.000000,140.000000
91.000000,139.000000
91.000000,130.000000
90.000000,129.000000
