x,y
87.000000,163.000000
85.000000,165.000000
85.000000,166.000000
86.000000,167.000000
86.000000,172.000000
87.000000,173.000000
88.000000,173.000000
91.000000,170.000000
91.000000,168.000000
93.000000,166.000000
97.000000,166.000000
99.000000,168.000000
103.000000,168.000000
104.000000,169.000000
107.000000,169.000000
109.000000,167.000000
108.000000,166.000000
104.000000,166.000000
103.000000,165.000000
101.000000,165.000000
100.000000,164.000000
99.000000,165.000000
98.000000,165.000000
97.000000,164.000000
95.000000,164.000000
94.000000,163.000000
